Online_months,stateabb,sedaadmin,sedaadminname,ys_mn19_ol,ys_mn19_ol_se,ys_mn19_eb,ys_mn19_eb_se,ys_mn22_ol,ys_mn22_ol_se,ys_mn22_eb,ys_mn22_eb_se,ys_chg_ol,ys_chg_ol_se,ys_chg_eb,ys_chg_eb_se,tot_asmt19,tot_asmt22,cell19,cell22,avg_asmt19,avg_asmt22
9,TN,4700153,BARTLETT,0.345,0.04680585,0.33,0.0428,0.188,0.05330774,0.199,0.0486,-0.156,0.0710874,-0.131,0.0589,4299,3141,6,5,716.5,628.2
9,TN,4700154,LAKELAND,0.822,0.05557409,0.757,0.0493,0.52,0.06006738,0.566,0.0537,-0.301,0.0824831,-0.191,0.0648,1175,1055,6,5,195.8,211.0
9,TN,4700180,BEDFORD COUNTY,-0.267,0.0474297,-0.249,0.0433,-0.316,0.05496498,-0.329,0.0499,-0.049,0.07272741,-0.0801,0.0598,4102,3224,6,5,683.7,644.8
3,TN,4700240,BENTON COUNTY,0.0152,0.05362401,0.0117,0.0481,-0.116,0.06378899,-0.115,0.0564,-0.131,0.0832539,-0.126,0.0653,992,787,6,5,165.3,157.4
5,TN,4700270,BLEDSOE COUNTY,-0.201,0.05809168,-0.207,0.0516,-0.446,0.07414477,-0.405,0.0634,-0.245,0.09390405,-0.198,0.0702,734,582,6,5,122.3,116.4
0,TN,4700300,BLOUNT COUNTY,-0.0715,0.04653658,-0.0555,0.0426,-0.0883,0.05288731,-0.104,0.0483,-0.0168,0.07057025,-0.049,0.0586,4836,3743,6,5,806.0,748.6
0,TN,4700330,BRADLEY COUNTY,0.0161,0.04694586,0.0313,0.0429,0.00848,0.0533226,-0.00783,0.0486,-0.00765,0.07116043,-0.0391,0.0589,4457,3565,6,5,742.8,713.0
9,TN,4700360,BRISTOL,0.111,0.05040283,0.109,0.0456,0.0121,0.05719227,0.00746,0.0516,-0.0984,0.07637104,-0.101,0.0618,1795,1422,6,5,299.2,284.4
9,TN,4700420,CAMPBELL COUNTY,-0.266,0.0486684,-0.245,0.0443,-0.292,0.05630455,-0.311,0.0509,-0.0255,0.0744983,-0.0658,0.0608,2394,1778,6,5,399.0,355.6
9,TN,4700450,CANNON COUNTY,-0.307,0.05559547,-0.32,0.0498,-0.592,0.07511636,-0.551,0.0638,-0.286,0.09394565,-0.231,0.0703,842,686,6,5,140.3,137.2
5,TN,4700570,CHEATHAM COUNTY,0.0286,0.04794927,0.0168,0.0437,-0.172,0.05496009,-0.157,0.0499,-0.201,0.07311691,-0.174,0.06,2765,1968,6,5,460.8,393.6
2,TN,4700600,CHESTER COUNTY,0.18,0.05185742,0.187,0.0467,0.144,0.05846725,0.132,0.0526,-0.0355,0.07825885,-0.0551,0.0628,1245,984,6,5,207.5,196.8
9,TN,4700630,CLAIBORNE COUNTY,-0.12,0.04994999,-0.123,0.0452,-0.27,0.05674339,-0.269,0.0513,-0.15,0.0756258,-0.146,0.0614,1848,1468,6,5,308.0,293.6
9,TN,4700660,CLAY COUNTY,-0.209,0.06270144,-0.192,0.0546,-0.292,0.0701904,-0.3,0.0612,-0.0829,0.09428885,-0.108,0.0702,504,385,6,5,84.0,77.0
9,TN,4700690,CLEVELAND,-0.206,0.04912719,-0.199,0.0446,-0.323,0.05716078,-0.325,0.0515,-0.116,0.07552839,-0.126,0.0614,2533,1950,6,5,422.2,390.0
9,TN,4700720,CLINTON,0.4,0.08572125,0.306,0.0662,0.274,0.08573763,0.206,0.0702,-0.126,0.10070837,-0.1,0.0726,497,492,4,4,124.3,123.0
9,TN,4700750,COCKE COUNTY,-0.177,0.04976019,-0.153,0.0451,-0.168,0.05749805,-0.193,0.0518,0.0087,0.07608602,-0.0401,0.0617,1909,1451,6,5,318.2,290.2
9,TN,4700780,COFFEE COUNTY,-0.0665,0.04972909,-0.0704,0.045,-0.233,0.05693109,-0.223,0.0514,-0.166,0.07588827,-0.152,0.0615,1835,1302,6,5,305.8,260.4
9,TN,4700850,CROCKETT COUNTY,0.077,0.0548552,0.0816,0.0489,0.0027,0.06227256,-0.00806,0.0554,-0.0743,0.08352475,-0.0897,0.0654,844,582,6,5,140.7,116.4
3,TN,4700900,CUMBERLAND COUNTY,0.00551,0.04723437,-0.000712,0.0431,-0.145,0.05365496,-0.142,0.0489,-0.15,0.07155328,-0.142,0.0592,3279,2579,6,5,546.5,515.8
9,TN,4700930,DAYTON,0.137,0.06912888,0.105,0.0586,-0.0892,0.06961214,-0.0672,0.061,-0.226,0.09880432,-0.172,0.0717,440,399,5,5,88.0,79.8
5,TN,4700960,DECATUR COUNTY,0.236,0.05709643,0.243,0.0506,0.233,0.06374829,0.206,0.0566,-0.0036,0.08554307,-0.037,0.0663,679,507,6,5,113.2,101.4
9,TN,4700990,DEKALB COUNTY,-0.189,0.05206287,-0.177,0.0468,-0.259,0.05809851,-0.275,0.0523,-0.07,0.07829759,-0.0979,0.0628,1335,1064,6,5,222.5,212.8
1,TN,4701020,DICKSON COUNTY,0.155,0.04706389,0.148,0.043,0.0278,0.05348972,0.0279,0.0487,-0.127,0.07141156,-0.12,0.0591,3755,2871,6,5,625.8,574.2
9,TN,4701050,DYER COUNTY,0.257,0.04982837,0.237,0.0451,0.0566,0.05770962,0.0742,0.052,-0.201,0.07635951,-0.163,0.0618,1783,1317,6,5,297.2,263.4
9,TN,4701080,DYERSBURG,0.131,0.05412457,0.111,0.0484,-0.0637,0.06170509,-0.0544,0.055,-0.195,0.08233166,-0.165,0.0648,1128,945,6,5,188.0,189.0
9,TN,4701110,ELIZABETHTON,0.194,0.05352389,0.2,0.0479,0.178,0.05927991,0.155,0.0532,-0.0162,0.08010044,-0.0455,0.0637,1130,966,6,5,188.3,193.2
9,TN,4701170,FAYETTE COUNTY PUBLIC SCHOOLS,-0.489,0.05052978,-0.486,0.0458,-0.745,0.06441745,-0.71,0.0566,-0.257,0.08188262,-0.223,0.0647,1539,1109,6,5,256.5,221.8
9,TN,4701200,FAYETTEVILLE,-0.128,0.05780242,-0.127,0.0511,-0.277,0.06830081,-0.268,0.0596,-0.148,0.09008229,-0.141,0.0684,672,399,6,5,112.0,79.8
9,TN,4701230,FENTRESS COUNTY,-0.0473,0.0513651,-0.0627,0.0464,-0.273,0.06075657,-0.255,0.0542,-0.226,0.07973685,-0.192,0.0636,1163,968,6,5,193.8,193.6
9,TN,4701260,FRANKLIN SSD,0.532,0.05643783,0.49,0.0497,0.287,0.05816926,0.311,0.0527,-0.244,0.07913967,-0.179,0.0631,1852,1633,5,5,370.4,326.6
3,TN,4701290,FRANKLIN COUNTY,-0.297,0.04881624,-0.279,0.0444,-0.357,0.05692486,-0.368,0.0513,-0.06,0.07521088,-0.0896,0.0612,2327,1803,6,5,387.8,360.6
9,TN,4701400,GIBSON CO SP DIST,0.456,0.05099541,0.437,0.046,0.335,0.05695791,0.333,0.0514,-0.122,0.07653943,-0.104,0.0619,1856,1450,6,5,309.3,290.0
9,TN,4701410,GILES COUNTY,0.0263,0.04976674,0.0161,0.0451,-0.16,0.0583228,-0.147,0.0524,-0.186,0.07666218,-0.163,0.062,1751,1263,6,5,291.8,252.6
9,TN,4701440,GRAINGER COUNTY,-0.167,0.05111492,-0.166,0.0461,-0.317,0.05956185,-0.313,0.0534,-0.15,0.07881714,-0.147,0.0631,1522,1088,6,5,253.7,217.6
9,TN,4701470,GREENE COUNTY,0.0672,0.05346427,0.0723,0.0477,0.00431,0.05546779,-0.00862,0.0503,-0.0629,0.07753619,-0.0809,0.0623,2338,1971,5,5,467.6,394.2
6,TN,4701500,GREENEVILLE,0.0551,0.051131,0.049,0.0461,-0.0723,0.05899774,-0.0752,0.0529,-0.127,0.07811999,-0.124,0.0627,1317,970,6,5,219.5,194.0
9,TN,4701530,GRUNDY COUNTY,-0.263,0.05385383,-0.236,0.0484,-0.268,0.06635375,-0.295,0.0583,-0.00479,0.08537833,-0.0593,0.0664,850,619,6,5,141.7,123.8
9,TN,4701590,HAMILTON COUNTY,0.0252,0.04513643,0.0234,0.0414,-0.108,0.05119611,-0.104,0.0469,-0.133,0.06834568,-0.127,0.0573,20374,16512,6,5,3395.7,3302.4
9,TN,4701620,HANCOCK COUNTY,-0.653,0.0664994,-0.61,0.0578,-0.746,0.08575213,-0.75,0.071,-0.0931,0.10844013,-0.14,0.0757,461,356,6,5,76.8,71.2
9,TN,4701650,HARDEMAN COUNTY SCHOOLS,-0.374,0.05018722,-0.364,0.0455,-0.507,0.05945841,-0.508,0.0533,-0.133,0.07793457,-0.144,0.0627,1575,1133,6,5,262.5,226.6
1,TN,4701680,HARDIN COUNTY,-0.297,0.06539475,-0.248,0.0549,-0.279,0.05877563,-0.307,0.0526,0.0184,0.09088902,-0.0591,0.0679,1038,1174,4,5,259.5,234.8
4,TN,4701740,HAWKINS COUNTY,-0.175,0.047723,-0.164,0.0435,-0.254,0.05460653,-0.261,0.0496,-0.0781,0.07257168,-0.097,0.0597,2945,2115,6,5,490.8,423.0
9,TN,4701770,HAYWOOD COUNTY,-0.445,0.05176699,-0.483,0.0472,-0.999,0.07917365,-0.869,0.066,-0.554,0.09454706,-0.385,0.0707,1203,971,6,5,200.5,194.2
5,TN,4701800,HENDERSON COUNTY,0.323,0.04959367,0.279,0.0449,0.00344,0.05583319,0.035,0.0506,-0.319,0.07459103,-0.244,0.0608,1715,1273,6,5,285.8,254.6
9,TN,4701830,HENRY COUNTY,-0.13,0.05806617,-0.0746,0.051,0.0296,0.06069522,-0.0246,0.0543,0.16,0.0848611,0.05,0.0659,908,832,5,5,181.6,166.4
9,TN,4701860,HICKMAN COUNTY,-0.145,0.04963003,-0.142,0.045,-0.296,0.05774407,-0.285,0.052,-0.152,0.07640721,-0.143,0.0618,1515,1120,6,5,252.5,224.0
0,TN,4701890,HOLLOW ROCK - BRUCETON,-0.0631,0.07394171,-0.0261,0.062,-0.0579,0.07599888,-0.0826,0.0657,0.00523,0.10583535,-0.0565,0.0744,302,242,6,5,50.3,48.4
9,TN,4701920,HOUSTON COUNTY,-0.241,0.05637625,-0.244,0.0502,-0.428,0.06811761,-0.417,0.0596,-0.187,0.08836724,-0.172,0.0678,596,471,6,5,99.3,94.2
0,TN,4701980,HUMPHREYS COUNTY,-0.0331,0.05054857,-0.079,0.0458,-0.478,0.06330363,-0.411,0.056,-0.445,0.08106658,-0.332,0.0643,1308,980,6,5,218.0,196.0
6,TN,4702010,HUNTINGDON SPECIAL SCHOOL DISTRICT,-0.00912,0.05869649,0.0516,0.0518,0.212,0.06658655,0.139,0.0586,0.221,0.088739,0.0875,0.0678,607,467,6,5,101.2,93.4
9,TN,4702070,JACKSON COUNTY,-0.253,0.05738167,-0.221,0.0509,-0.255,0.06833314,-0.281,0.0597,-0.00178,0.08918483,-0.0593,0.0681,630,537,6,5,105.0,107.4
9,TN,4702100,JEFFERSON COUNTY,-0.218,0.04757311,-0.189,0.0434,-0.177,0.05454699,-0.205,0.0495,0.0408,0.0725351,-0.0161,0.0597,3344,2512,6,5,557.3,502.4
9,TN,4702130,JOHNSON CITY,0.437,0.04839507,0.424,0.044,0.338,0.05485798,0.335,0.0498,-0.0982,0.07316392,-0.0884,0.0601,3570,2857,6,5,595.0,571.4
0,TN,4702160,JOHNSON COUNTY,0.0248,0.05442867,-0.0387,0.0485,-0.478,0.05991722,-0.403,0.0537,-0.503,0.08149717,-0.365,0.0643,925,1275,6,5,154.2,255.0
3,TN,4702190,KINGSPORT,0.173,0.0541337,0.163,0.048,0.0125,0.05490894,0.0219,0.0502,-0.161,0.07530722,-0.141,0.0611,2824,2655,5,5,564.8,531.0
9,TN,4702220,KNOX COUNTY,-0.0242,0.04491957,-0.026,0.0413,-0.161,0.05102534,-0.159,0.0468,-0.137,0.06806843,-0.133,0.0571,27057,21539,6,5,4509.5,4307.8
9,TN,4702310,LAUDERDALE COUNTY,-0.182,0.04968858,-0.199,0.0451,-0.459,0.0580929,-0.432,0.0523,-0.277,0.07645734,-0.233,0.0619,1762,1230,6,5,293.7,246.0
9,TN,4702340,LAWRENCE COUNTY,0.00607,0.04736769,0.00689,0.0432,-0.107,0.05410595,-0.108,0.0492,-0.114,0.07203771,-0.114,0.0594,2992,2404,6,5,498.7,480.8
9,TN,4702370,LEBANON,0.126,0.04888299,0.112,0.0444,-0.0663,0.05509467,-0.0524,0.05,-0.192,0.07362791,-0.164,0.0603,2393,2040,6,5,398.8,408.0
9,TN,4702400,LENOIR CITY,0.0896,0.0609605,0.0408,0.0532,-0.275,0.06402152,-0.221,0.0569,-0.364,0.08867203,-0.262,0.0677,606,642,5,5,121.2,128.4
9,TN,4702430,LEWIS COUNTY,-0.0534,0.05675795,-0.00859,0.0502,0.073,0.06213167,0.0255,0.0554,0.126,0.08449377,0.0341,0.0658,767,587,6,5,127.8,117.4
9,TN,4702460,LEXINGTON,0.0213,0.06147831,0.0508,0.0536,0.0842,0.06524667,0.041,0.0578,0.0629,0.08956458,-0.00979,0.0681,529,416,6,5,88.2,83.2
4,TN,4702490,LINCOLN COUNTY,0.148,0.04946387,0.135,0.0448,-0.0314,0.05598358,-0.0191,0.0507,-0.18,0.07478537,-0.154,0.0609,1762,1421,6,5,293.7,284.2
2,TN,4702520,LOUDON COUNTY,0.303,0.04899458,0.275,0.0445,0.0811,0.05514952,0.0963,0.0501,-0.221,0.07379505,-0.179,0.0604,2483,1992,6,5,413.8,398.4
9,TN,4702550,MACON COUNTY,0.058,0.04948543,0.0584,0.0448,-0.0449,0.05579398,-0.047,0.0505,-0.103,0.07462592,-0.105,0.0608,1753,1502,6,5,292.2,300.4
8,TN,4702580,MADISON COUNTY,-0.496,0.04677429,-0.475,0.0428,-0.577,0.05343927,-0.585,0.0487,-0.0807,0.07106144,-0.11,0.0589,5593,4319,6,5,932.2,863.8
4,TN,4702610,MANCHESTER,-0.134,0.05254476,-0.0987,0.0473,-0.0711,0.06247376,-0.103,0.0554,0.063,0.08177976,-0.00473,0.0646,869,726,6,5,144.8,145.2
9,TN,4702640,MARION COUNTY,-0.261,0.04913112,-0.23,0.0446,-0.219,0.05658766,-0.25,0.0511,0.042,0.07507409,-0.0198,0.0611,1775,1387,6,5,295.8,277.4
9,TN,4702670,MARSHALL COUNTY,0.0641,0.04781618,0.0587,0.0436,-0.0699,0.05450376,-0.0687,0.0495,-0.134,0.0725411,-0.127,0.0597,2489,2006,6,5,414.8,401.2
9,TN,4702700,MARYVILLE,0.533,0.0495169,0.54,0.0449,0.593,0.05542182,0.565,0.0502,0.0606,0.07451216,0.0252,0.0608,2426,2094,6,5,404.3,418.8
9,TN,4702760,MAURY COUNTY,-0.41,0.04646652,-0.376,0.0425,-0.392,0.0530654,-0.411,0.0484,0.0179,0.07059948,-0.0353,0.0586,5868,4665,6,5,978.0,933.0
9,TN,4702790,MCKENZIE,0.0744,0.05993214,0.0812,0.0527,0.0379,0.06883516,0.0128,0.0602,-0.0365,0.09120637,-0.0685,0.0689,560,460,6,5,93.3,92.0
9,TN,4702820,MCMINN COUNTY,-0.0472,0.04933956,-0.0279,0.0447,-0.0332,0.05638116,-0.0589,0.051,0.0141,0.07509784,-0.0311,0.0611,2157,1604,6,5,359.5,320.8
9,TN,4702880,MCNAIRY COUNTY,-0.0707,0.04931823,-0.0663,0.0447,-0.168,0.05625692,-0.174,0.0509,-0.0973,0.07491648,-0.108,0.061,1740,1312,6,5,290.0,262.4
9,TN,4702910,MEIGS COUNTY,-0.103,0.05396414,-0.0872,0.0483,-0.146,0.06138135,-0.163,0.0548,-0.0435,0.08198312,-0.0754,0.0647,787,601,6,5,131.2,120.2
9,TN,4702970,MILAN,0.285,0.05546893,0.248,0.0494,0.0342,0.06287318,0.0571,0.0559,-0.25,0.08406836,-0.191,0.0657,829,696,6,5,138.2,139.2
9,TN,4703000,MONROE COUNTY,-0.276,0.04910883,-0.265,0.0446,-0.375,0.05646915,-0.381,0.051,-0.0989,0.0750036,-0.117,0.0611,2102,1557,6,5,350.3,311.4
6,TN,4703030,MONTGOMERY COUNTY,0.161,0.04506717,0.14,0.0414,-0.0945,0.05115525,-0.0704,0.0469,-0.256,0.06827309,-0.211,0.0573,16368,13861,6,5,2728.0,2772.2
9,TN,4703060,MOORE COUNTY,-0.142,0.06329895,-0.125,0.0551,-0.189,0.07302039,-0.214,0.0631,-0.0468,0.09686843,-0.0888,0.0713,395,306,6,5,65.8,61.2
9,TN,4703090,MORGAN COUNTY,-0.442,0.050403,-0.41,0.0457,-0.47,0.06165166,-0.484,0.0547,-0.0278,0.07969191,-0.0741,0.0636,1254,980,6,5,209.0,196.0
9,TN,4703150,MURFREESBORO,0.129,0.06819897,0.137,0.0562,-0.0337,0.06802582,-0.00635,0.0592,-0.163,0.0817814,-0.143,0.0644,4545,4518,4,4,1136.3,1129.5
9,TN,4703180,DAVIDSON COUNTY,-0.341,0.05044842,-0.346,0.0453,-0.602,0.05146415,-0.579,0.0475,-0.261,0.07036811,-0.234,0.0583,31077,27131,5,5,6215.4,5426.2
9,TN,4703210,NEWPORT,0.00426,0.06098861,0.0254,0.0535,0.0486,0.07158747,-0.00057,0.0621,0.0443,0.09386902,-0.026,0.0701,414,348,6,5,69.0,69.6
7,TN,4703240,OAK RIDGE,-0.0531,0.05682441,0.0208,0.0499,0.191,0.05693346,0.136,0.0518,0.244,0.07866309,0.115,0.0628,1730,1636,5,5,346.0,327.2
6,TN,4703270,OBION COUNTY,0.0238,0.04964784,0.0615,0.045,0.192,0.05709502,0.136,0.0515,0.168,0.07576974,0.0743,0.0615,1416,1137,6,5,236.0,227.4
9,TN,4703300,ONEIDA,-0.132,0.05745103,-0.144,0.0513,-0.388,0.08017698,-0.341,0.0669,-0.257,0.09884415,-0.197,0.0723,541,423,6,5,90.2,84.6
9,TN,4703330,OVERTON COUNTY,0.0088,0.05116933,-0.000216,0.0461,-0.166,0.05787569,-0.156,0.0521,-0.175,0.07743273,-0.156,0.0623,1410,1124,6,5,235.0,224.8
9,TN,4703360,PARIS,0.0865,0.05402504,0.122,0.0483,0.211,0.06126117,0.163,0.0546,0.124,0.08211663,0.0413,0.0647,1093,790,6,5,182.2,158.0
0,TN,4703390,PERRY COUNTY,-0.188,0.05789159,-0.183,0.0514,-0.345,0.0725717,-0.332,0.0625,-0.157,0.09293008,-0.149,0.0698,473,345,6,5,78.8,69.0
9,TN,4703420,PICKETT COUNTY,-0.483,0.06276613,-0.377,0.0549,-0.149,0.07696583,-0.271,0.0655,0.335,0.09975155,0.106,0.0725,299,223,6,5,49.8,44.6
9,TN,4703450,POLK COUNTY,0.0239,0.05543713,0.0265,0.0493,-0.0831,0.06239956,-0.0814,0.0555,-0.107,0.08375804,-0.108,0.0655,993,738,6,5,165.5,147.6
9,TN,4703480,PUTNAM COUNTY,0.00396,0.0521858,0.0184,0.0466,-0.0782,0.05286245,-0.078,0.0486,-0.0822,0.07261642,-0.0964,0.0596,4209,4116,5,5,841.8,823.2
9,TN,4703590,ROANE COUNTY,0.0567,0.0481993,0.0582,0.0438,-0.03,0.05465073,-0.0371,0.0496,-0.0867,0.07307423,-0.0953,0.06,2870,2296,6,5,478.3,459.2
6,TN,4703600,ROBERTSON COUNTY,-0.14,0.04640866,-0.14,0.0425,-0.284,0.05262572,-0.283,0.0481,-0.144,0.07026957,-0.142,0.0584,5174,4652,6,5,862.3,930.4
9,TN,4703660,ROGERSVILLE,0.133,0.06482823,0.0677,0.0563,-0.248,0.07628383,-0.19,0.0654,-0.381,0.10004025,-0.258,0.0726,415,342,6,5,69.2,68.4
3,TN,4703690,RUTHERFORD COUNTY,0.183,0.04500902,0.183,0.0413,0.109,0.05109243,0.103,0.0469,-0.0742,0.06820913,-0.0802,0.0572,20930,16889,6,5,3488.3,3377.8
9,TN,4703720,SCOTT COUNTY,-0.185,0.05041603,-0.176,0.0456,-0.297,0.05879326,-0.297,0.0528,-0.112,0.07759608,-0.12,0.0625,1308,901,6,5,218.0,180.2
9,TN,4703750,SEQUATCHIE COUNTY,-0.173,0.05205262,-0.177,0.047,-0.376,0.06455421,-0.354,0.0569,-0.203,0.08315797,-0.177,0.0653,967,728,6,5,161.2,145.6
9,TN,4703780,SEVIER COUNTY,-0.0904,0.0461019,-0.0904,0.0422,-0.216,0.05233588,-0.218,0.0478,-0.125,0.06978857,-0.128,0.0581,6521,5089,6,5,1086.8,1017.8
9,TN,4703870,SMITH COUNTY,0.134,0.05116093,0.131,0.0461,0.0264,0.0581967,0.0252,0.0523,-0.107,0.0776613,-0.105,0.0625,1365,1092,6,5,227.5,218.4
9,TN,4703960,STEWART COUNTY,0.0919,0.05235514,0.0962,0.0471,0.047,0.06166546,0.0261,0.0548,-0.0449,0.08103476,-0.0701,0.0642,940,693,6,5,156.7,138.6
9,TN,4704020,SUMNER COUNTY,0.404,0.04545359,0.4,0.0417,0.354,0.05156248,0.344,0.0472,-0.0497,0.06882374,-0.0557,0.0576,13998,11171,6,5,2333.0,2234.2
9,TN,4704050,SWEETWATER,-0.205,0.05518832,-0.195,0.0491,-0.326,0.06325835,-0.321,0.056,-0.121,0.08450792,-0.125,0.0658,954,778,6,5,159.0,155.6
9,TN,4704080,TIPTON COUNTY,0.221,0.04674736,0.214,0.0427,0.104,0.05301063,0.104,0.0484,-0.117,0.07079683,-0.11,0.0587,4931,3688,6,5,821.8,737.6
9,TN,4704100,TRENTON,-0.0297,0.05973511,-0.0374,0.0525,-0.185,0.06781838,-0.181,0.0594,-0.155,0.09041169,-0.144,0.0685,585,462,6,5,97.5,92.4
9,TN,4704170,TROUSDALE COUNTY,0.344,0.06347188,0.315,0.0551,0.188,0.06970966,0.19,0.0609,-0.156,0.0944791,-0.125,0.0702,619,526,6,5,103.2,105.2
9,TN,4704200,TULLAHOMA,-0.275,0.05039514,-0.247,0.0456,-0.253,0.05794974,-0.283,0.0522,0.0227,0.07695973,-0.0365,0.0621,1645,1260,6,5,274.2,252.0
0,TN,4704230,UNICOI COUNTY,-0.105,0.05371188,-0.102,0.0481,-0.234,0.06317026,-0.229,0.0558,-0.129,0.08355105,-0.127,0.0654,1006,726,6,5,167.7,145.2
5,TN,4704260,UNION CITY,-0.0708,0.05839133,-0.0251,0.0515,0.0869,0.06540698,0.0191,0.0578,0.158,0.08765735,0.0442,0.0673,706,564,6,5,117.7,112.8
9,TN,4704290,UNION COUNTY,-0.361,0.05315672,-0.399,0.0476,-0.808,0.05973767,-0.748,0.0535,-0.447,0.07996686,-0.349,0.0636,1376,2751,6,5,229.3,550.2
9,TN,4704320,VAN BUREN COUNTY,0.058,0.06557151,0.0325,0.0568,-0.16,0.07721589,-0.14,0.0658,-0.218,0.10166145,-0.173,0.0731,322,265,6,5,53.7,53.0
3,TN,4704350,WARREN COUNTY,-0.216,0.04741723,-0.208,0.0433,-0.334,0.05423643,-0.334,0.0493,-0.119,0.0722162,-0.126,0.0595,2923,2320,6,5,487.2,464.0
5,TN,4704380,WASHINGTON COUNTY,0.164,0.04710283,0.154,0.043,0.0326,0.05362227,0.0306,0.0488,-0.131,0.07146099,-0.123,0.0591,3762,2834,6,5,627.0,566.8
6,TN,4704440,WAYNE COUNTY,-0.249,0.05201997,-0.272,0.047,-0.599,0.06667653,-0.543,0.0581,-0.35,0.08482742,-0.271,0.0661,929,749,6,5,154.8,149.8
9,TN,4704470,WEAKLEY COUNTY,0.115,0.04975588,0.111,0.0451,-0.0174,0.05607298,-0.0118,0.0508,-0.132,0.07497922,-0.123,0.061,1867,1484,6,5,311.2,296.8
0,TN,4704500,WHITE COUNTY,-0.0348,0.04912966,-0.0024,0.0446,0.0676,0.05591974,0.0288,0.0506,0.102,0.07459885,0.0312,0.0608,1750,1360,6,5,291.7,272.0
3,TN,4704530,WILLIAMSON COUNTY,0.836,0.05113461,0.798,0.0458,0.666,0.05189393,0.675,0.0478,-0.169,0.07124656,-0.122,0.0588,15193,14286,5,5,3038.6,2857.2
9,TN,4704550,WILSON COUNTY,0.33,0.04587948,0.332,0.042,0.307,0.05213352,0.293,0.0477,-0.0232,0.06957002,-0.039,0.058,7789,6707,6,5,1298.2,1341.4
0,TX,4800008,DRIPPING SPRINGS ISD,0.163,0.09585184,0.189,0.082,0.255,0.09587971,0.239,0.0829,0.0927,0.11568046,0.0502,0.0926,1953,2247,4,4,488.3,561.8
0,TX,4800010,HAYS CISD,0.000869,0.0943556,-0.0025,0.0811,-0.142,0.09481791,-0.125,0.0821,-0.143,0.11390477,-0.123,0.0917,6249,6060,4,4,1562.3,1515.0
0,TX,4800011,ALVARADO ISD,-0.443,0.09850704,-0.344,0.0838,-0.282,0.10013295,-0.286,0.0858,0.162,0.11994134,0.0581,0.0948,1115,988,4,4,278.8,247.0
0,TX,4807350,COLLEGE STATION ISD,0.382,0.09568692,0.339,0.0819,0.328,0.0960395,0.292,0.083,-0.0544,0.11533764,-0.047,0.0924,4154,3960,4,4,1038.5,990.0
0,TX,4807440,ABILENE ISD,-0.144,0.09460839,-0.161,0.0812,-0.373,0.09547048,-0.356,0.0826,-0.229,0.11444771,-0.195,0.092,4957,4322,4,4,1239.3,1080.5
0,TX,4807590,ALAMO HEIGHTS ISD,0.308,0.09855796,0.284,0.0838,0.348,0.09834414,0.295,0.0847,0.0396,0.11893472,0.0107,0.0942,1429,1376,4,4,357.3,344.0
0,TX,4807780,ALEDO ISD,0.686,0.09844282,0.627,0.0838,0.582,0.09720543,0.575,0.0838,-0.104,0.11797958,-0.0518,0.0937,1957,2283,4,4,489.3,570.8
4,TX,4807800,ALICE ISD,-0.408,0.09770361,-0.374,0.0833,-0.513,0.0992913,-0.497,0.0853,-0.105,0.11947762,-0.124,0.0946,1528,1229,4,4,382.0,307.3
0,TX,4807830,ALIEF ISD,-0.209,0.09380494,-0.231,0.0807,-0.498,0.0944993,-0.473,0.0819,-0.289,0.11340471,-0.241,0.0914,13829,11531,4,4,3457.3,2882.8
0,TX,4807890,ALLEN ISD,0.89,0.09565654,0.774,0.0819,0.666,0.09556279,0.643,0.0827,-0.224,0.11504823,-0.132,0.0923,6557,6376,4,4,1639.3,1594.0
0,TX,4808090,ALVIN ISD,-0.0127,0.09396908,-0.000822,0.0808,-0.165,0.09454149,-0.125,0.082,-0.153,0.11354303,-0.124,0.0915,7674,7495,4,4,1918.5,1873.8
0,TX,4808130,AMARILLO ISD,0.132,0.09368869,0.117,0.0806,-0.00876,0.09421131,0.00314,0.0817,-0.141,0.11315287,-0.114,0.0913,9956,8815,4,4,2489.0,2203.8
0,TX,4808280,ANDREWS ISD,-0.246,0.09851984,-0.186,0.0838,-0.209,0.09849758,-0.198,0.0847,0.037,0.11875882,-0.0122,0.0941,1354,1218,4,4,338.5,304.5
0,TX,4808310,ANGLETON ISD,-0.132,0.09576189,-0.0621,0.082,0.112,0.09647065,0.0703,0.0833,0.244,0.11581968,0.132,0.0927,2003,1964,4,4,500.8,491.0
0,TX,4808340,ANNA ISD,0.139,0.09827749,0.096,0.0836,-0.171,0.09877941,-0.128,0.0849,-0.31,0.1188104,-0.224,0.0942,1165,1353,4,4,291.3,338.3
0,TX,4808550,ARANSAS COUNTY ISD,-0.327,0.10265884,-0.331,0.0864,-0.6,0.10561177,-0.561,0.0894,-0.274,0.12520638,-0.23,0.0974,862,858,4,4,215.5,214.5
0,TX,4808580,ARANSAS PASS ISD,-0.121,0.1058102,-0.172,0.088,-0.553,0.10491654,-0.487,0.0896,-0.433,0.12757083,-0.316,0.0986,442,465,4,4,110.5,116.3
1,TX,4808670,ARGYLE ISD,0.583,0.10008883,0.557,0.0849,0.731,0.10028748,0.658,0.086,0.148,0.12101239,0.102,0.0952,949,1290,4,4,237.3,322.5
0,TX,4808700,ARLINGTON ISD,-0.00873,0.09349944,-0.0584,0.0805,-0.265,0.09408755,-0.272,0.0816,-0.256,0.11299004,-0.213,0.0912,17761,15187,4,4,4440.3,3796.8
