fips,stateabb,sedaadmin,sedaadminname,subject,subgroup,ys_mn19_ol,ys_mn19_ol_se,ys_mn19_eb,ys_mn19_eb_se,ys_mn22_ol,ys_mn22_ol_se,ys_mn22_eb,ys_mn22_eb_se,ys_chg_ol,ys_chg_ol_se,ys_chg_eb,ys_chg_eb_se,tot_asmt19,tot_asmt22,cell19,cell22,avg_asmt19,avg_asmt22
21,KY,2101470,DAVIESS COUNTY,rla,ecd,-.163,.04321565,-.156,.0387,-.234,.0440722,-.243,.0397,-.0708,.06173568,-.0868,.0496,2869,2633,6,6,478.2,438.8
21,KY,2101470,DAVIESS COUNTY,rla,hsp,-.215,.06060807,-.22,.0464,-.277,.05258432,-.269,.0458,-.0625,.08029487,-.0484,.0509,336,376,6,6,56,62.7
21,KY,2101470,DAVIESS COUNTY,rla,wht,.144,.04231663,.145,.0368,.0373,.04312691,.0336,.039,-.106,.0604123,-.111,.0467,4178,3923,6,6,696.3,653.8
21,KY,2101620,EDMONSON COUNTY,mth,all,.24,.06504781,.211,.054,-.00977,.06637861,.000155,.0558,-.25,.09290173,-.21,.0612,864,782,6,6,144,130.3
21,KY,2101620,EDMONSON COUNTY,mth,ecd,.111,.06684059,.0929,.0572,-.0719,.0723105,-.101,.058,-.183,.09846703,-.194,.0658,551,408,6,6,91.8,68
21,KY,2101620,EDMONSON COUNTY,mth,wht,.241,.0655425,.217,.0546,.00722,.06657443,.0153,.0566,-.234,.0933911,-.201,.0627,814,740,6,6,135.7,123.3
21,KY,2101620,EDMONSON COUNTY,rla,all,.169,.05304216,.182,.0451,.15,.05581232,.127,.0485,-.0182,.07696215,-.0553,.0549,864,781,6,6,144,130.2
21,KY,2101620,EDMONSON COUNTY,rla,ecd,.0663,.05875642,.0618,.05,.000104,.06552631,-.0226,.0545,-.0662,.0880092,-.0843,.0606,551,408,6,6,91.8,68
21,KY,2101620,EDMONSON COUNTY,rla,wht,.166,.05339166,.184,.0444,.149,.05649525,.124,.049,-.0167,.07772221,-.0598,.0536,814,740,6,6,135.7,123.3
21,KY,2101650,ELIZABETHTOWN INDEPENDENT,mth,all,.0189,.0643908,.0117,.0534,-.191,.06406734,-.188,.0544,-.21,.09077188,-.2,.0605,1146,1100,6,6,191,183.3
21,KY,2101650,ELIZABETHTOWN INDEPENDENT,mth,ecd,-.396,.06718074,-.37,.0571,-.492,.0673099,-.501,.0554,-.0962,.09508992,-.131,.0649,532,571,6,6,88.7,95.2
21,KY,2101650,ELIZABETHTOWN INDEPENDENT,mth,wht,.179,.06703617,.158,.0553,-.0633,.06632,-.055,.0567,-.242,.09416798,-.212,.063,770,728,6,6,128.3,121.3
21,KY,2101650,ELIZABETHTOWN INDEPENDENT,rla,all,.169,.05342688,.142,.0452,-.0355,.05329317,-.017,.0467,-.204,.07547651,-.159,.0541,1143,1101,6,6,190.5,183.5
21,KY,2101650,ELIZABETHTOWN INDEPENDENT,rla,ecd,-.247,.06392865,-.242,.0528,-.368,.0619568,-.361,.0528,-.121,.08900844,-.119,.0609,531,570,6,6,88.5,95
21,KY,2101650,ELIZABETHTOWN INDEPENDENT,rla,wht,.34,.0589502,.287,.0474,.0924,.05785517,.123,.0504,-.248,.08249817,-.164,.0548,770,727,6,6,128.3,121.2
21,KY,2101740,ERLANGER-ELSMERE INDEPENDENT,mth,all,-.402,.06306674,-.378,.0526,-.589,.06503689,-.589,.0551,-.187,.09042429,-.211,.0604,1174,1103,6,6,195.7,183.8
21,KY,2101740,ERLANGER-ELSMERE INDEPENDENT,mth,ecd,-.529,.0628489,-.497,.0545,-.63,.07294231,-.637,.059,-.101,.0957524,-.14,.0652,848,580,6,5,141.3,116
21,KY,2101740,ERLANGER-ELSMERE INDEPENDENT,mth,wht,-.364,.06600824,-.332,.0548,-.522,.06860846,-.53,.0581,-.158,.09497234,-.197,.0631,794,722,6,6,132.3,120.3
21,KY,2101740,ERLANGER-ELSMERE INDEPENDENT,rla,all,-.29,.05015371,-.282,.0432,-.458,.05469525,-.447,.0476,-.168,.07417261,-.165,.054,1170,1101,6,6,195,183.5
21,KY,2101740,ERLANGER-ELSMERE INDEPENDENT,rla,ecd,-.422,.05272633,-.416,.0458,-.578,.05862965,-.558,.0501,-.156,.07881261,-.142,.0574,844,715,6,6,140.7,119.2
21,KY,2101740,ERLANGER-ELSMERE INDEPENDENT,rla,wht,-.225,.05326472,-.212,.0444,-.397,.05890175,-.39,.0505,-.172,.07939658,-.178,.0542,794,719,6,6,132.3,119.8
21,KY,2101760,ESTILL COUNTY,mth,all,-.108,.06459075,-.133,.0538,-.466,.0673927,-.429,.0567,-.358,.09318288,-.296,.0614,1032,898,6,6,172,149.7
21,KY,2101760,ESTILL COUNTY,mth,ecd,-.269,.06451269,-.289,.0558,-.59,.07648139,-.569,.0585,-.321,.100659,-.279,.065,759,504,6,5,126.5,100.8
21,KY,2101760,ESTILL COUNTY,mth,wht,-.104,.06447099,-.125,.0539,-.461,.06782582,-.424,.0576,-.356,.09338106,-.299,.0629,1008,866,6,6,168,144.3
21,KY,2101760,ESTILL COUNTY,rla,all,-.167,.05048114,-.194,.0435,-.481,.0559813,-.434,.0484,-.314,.07539121,-.24,.0544,1032,899,6,6,172,149.8
21,KY,2101760,ESTILL COUNTY,rla,ecd,-.317,.05264165,-.348,.0458,-.646,.0605041,-.581,.0512,-.328,.08022416,-.233,.058,759,633,6,6,126.5,105.5
21,KY,2101760,ESTILL COUNTY,rla,wht,-.157,.05016572,-.181,.0425,-.475,.05643065,-.432,.0487,-.318,.07552215,-.252,.053,1008,866,6,6,168,144.3
21,KY,2101860,FAYETTE COUNTY,mth,all,.0822,.05644994,.0643,.0482,-.167,.05690303,-.156,.0492,-.25,.08013698,-.22,.0569,19368,18909,6,6,3228,3151.5
21,KY,2101860,FAYETTE COUNTY,mth,blk,-.551,.03707142,-.561,.0322,-.709,.03888345,-.69,.033,-.158,.05365685,-.128,.0376,4400,4439,6,6,733.3,739.8
21,KY,2101860,FAYETTE COUNTY,mth,ecd,-.353,.05388458,-.361,.0477,-.587,.05457037,-.565,.047,-.234,.07667195,-.204,.0578,11037,10940,6,6,1839.5,1823.3
21,KY,2101860,FAYETTE COUNTY,mth,hsp,-.315,.04092743,-.332,.0376,-.577,.04253141,-.551,.0387,-.263,.05897629,-.218,.0491,3573,3544,6,6,595.5,590.7
21,KY,2101860,FAYETTE COUNTY,mth,wht,.484,.05686652,.453,.0487,.241,.05721408,.246,.0499,-.242,.0806453,-.207,.0582,9340,8823,6,6,1556.7,1470.5
21,KY,2101860,FAYETTE COUNTY,rla,all,.111,.04073489,.114,.0363,.0192,.04152914,.0128,.0378,-.092,.05815963,-.101,.0466,19148,18910,6,6,3191.3,3151.7
21,KY,2101860,FAYETTE COUNTY,rla,blk,-.49,.03388225,-.485,.0314,-.521,.03476523,-.522,.0319,-.0311,.0485373,-.0364,.0411,4363,4443,6,6,727.2,740.5
21,KY,2101860,FAYETTE COUNTY,rla,ecd,-.338,.04032488,-.325,.0365,-.407,.04121309,-.412,.0375,-.0689,.05764424,-.0871,.0474,10906,10941,6,6,1817.7,1823.5
21,KY,2101860,FAYETTE COUNTY,rla,hsp,-.341,.03142435,-.344,.0284,-.435,.03315301,-.425,.0305,-.0936,.04565316,-.0809,.0376,3462,3542,6,6,577,590.3
21,KY,2101860,FAYETTE COUNTY,rla,wht,.527,.04145676,.51,.0362,.428,.04214173,.428,.0383,-.0987,.0591054,-.0823,.046,9326,8819,6,6,1554.3,1469.8
21,KY,2101920,FLEMING COUNTY,mth,all,.211,.06218624,.142,.0522,-.259,.06454571,-.199,.0545,-.47,.08958824,-.341,.0603,999,934,6,6,166.5,155.7
21,KY,2101920,FLEMING COUNTY,mth,ecd,.0658,.06210233,-.0034,.0537,-.423,.06487722,-.37,.0537,-.489,.08977797,-.366,.063,658,575,6,6,109.7,95.8
21,KY,2101920,FLEMING COUNTY,mth,wht,.227,.0623091,.162,.0525,-.244,.0648529,-.186,.0553,-.472,.08988674,-.348,.0616,925,871,6,6,154.2,145.2
21,KY,2101920,FLEMING COUNTY,rla,all,.0385,.05119338,.0391,.0438,-.0802,.05300013,-.0815,.0464,-.119,.07369684,-.121,.0536,1000,933,6,6,166.7,155.5
21,KY,2101920,FLEMING COUNTY,rla,ecd,-.108,.05535931,-.116,.0474,-.25,.05885065,-.245,.0503,-.142,.08089006,-.128,.0582,659,575,6,6,109.8,95.8
21,KY,2101920,FLEMING COUNTY,rla,wht,.0716,.05167975,.0686,.0432,-.0749,.05305368,-.0716,.0465,-.146,.07406782,-.14,.0522,926,868,6,6,154.3,144.7
21,KY,2101950,FLOYD COUNTY,mth,all,-.209,.05886439,-.229,.0499,-.524,.06028757,-.493,.0516,-.315,.0842318,-.264,.0584,2601,2425,6,6,433.5,404.2
21,KY,2101950,FLOYD COUNTY,mth,ecd,-.291,.05692779,-.319,.05,-.634,.05886741,-.59,.0499,-.343,.08186264,-.271,.06,1945,1972,6,6,324.2,328.7
21,KY,2101950,FLOYD COUNTY,mth,wht,-.205,.0585844,-.22,.0499,-.515,.05999405,-.486,.0519,-.311,.08382336,-.266,.0594,2523,2344,6,6,420.5,390.7
21,KY,2101950,FLOYD COUNTY,rla,all,.0655,.04447572,.0362,.0391,-.213,.04622253,-.183,.0414,-.278,.06412608,-.22,.0496,2601,2427,6,6,433.5,404.5
21,KY,2101950,FLOYD COUNTY,rla,ecd,-.0259,.0447428,-.0619,.0399,-.327,.04654834,-.295,.0416,-.301,.064552,-.233,.0511,1945,1974,6,6,324.2,329
21,KY,2101950,FLOYD COUNTY,rla,wht,.0767,.04414134,.0481,.0381,-.204,.04587984,-.175,.0411,-.281,.06364743,-.223,.0482,2523,2345,6,6,420.5,390.8
21,KY,2102010,FRANKLIN COUNTY,mth,all,-.186,.05881274,-.196,.0498,-.426,.0601212,-.407,.0515,-.24,.084068,-.211,.0583,2963,2760,6,6,493.8,460
21,KY,2102010,FRANKLIN COUNTY,mth,ecd,-.44,.05760358,-.452,.0505,-.702,.06072726,-.661,.051,-.262,.08366758,-.209,.0605,1745,1513,6,6,290.8,252.2
21,KY,2102010,FRANKLIN COUNTY,mth,wht,-.0817,.0594776,-.0924,.0505,-.312,.06078133,-.296,.0525,-.23,.08497639,-.203,.0598,2157,1975,6,6,359.5,329.2
21,KY,2102010,FRANKLIN COUNTY,rla,all,-.087,.04501159,-.0834,.0395,-.226,.04684947,-.225,.0419,-.139,.06495246,-.142,.0499,2945,2760,6,6,490.8,460
21,KY,2102010,FRANKLIN COUNTY,rla,ecd,-.37,.04682668,-.37,.0415,-.538,.04999623,-.523,.044,-.168,.06850112,-.153,.053,1730,1510,6,6,288.3,251.7
21,KY,2102010,FRANKLIN COUNTY,rla,wht,.0147,.04625842,.0192,.0396,-.122,.04853747,-.123,.0432,-.137,.067015,-.142,.0496,2157,1974,6,6,359.5,329
21,KY,2102040,FORT THOMAS INDEPENDENT,mth,all,.497,.06166809,.513,.0517,.469,.062484,.412,.0532,-.028,.08775057,-.101,.0596,1445,1413,6,6,240.8,235.5
21,KY,2102040,FORT THOMAS INDEPENDENT,mth,wht,.522,.06192523,.535,.0521,.494,.06252311,.445,.0538,-.0277,.08795916,-.09,.0609,1303,1271,6,6,217.2,211.8
21,KY,2102040,FORT THOMAS INDEPENDENT,rla,all,.557,.04891961,.559,.0422,.575,.04940603,.545,.0439,.0183,.06951283,-.014,.0519,1445,1413,6,6,240.8,235.5
21,KY,2102040,FORT THOMAS INDEPENDENT,rla,wht,.578,.04941431,.573,.0416,.578,.04985041,.558,.0442,.000183,.07018519,-.0147,.0508,1303,1274,6,6,217.2,212.3
21,KY,2102130,GALLATIN COUNTY,mth,all,-.274,.06660348,-.284,.0554,-.558,.0727766,-.525,.0595,-.284,.09866062,-.242,.0626,692,646,6,6,115.3,107.7
21,KY,2102130,GALLATIN COUNTY,mth,ecd,-.398,.06697313,-.403,.0575,-.641,.07578565,-.605,.0598,-.243,.10111818,-.202,.0664,532,397,6,6,88.7,66.2
21,KY,2102130,GALLATIN COUNTY,mth,wht,-.263,.06774698,-.274,.0564,-.564,.07456679,-.527,.0614,-.301,.10073299,-.253,.0647,603,554,6,6,100.5,92.3
21,KY,2102130,GALLATIN COUNTY,rla,all,-.21,.05794124,-.177,.0482,-.263,.05846011,-.28,.0505,-.0527,.0822927,-.103,.0567,692,648,6,6,115.3,108
21,KY,2102130,GALLATIN COUNTY,rla,ecd,-.353,.06159221,-.314,.0517,-.356,.06520722,-.381,.0546,-.00294,.08965541,-.0673,.0611,532,400,6,6,88.7,66.7
21,KY,2102130,GALLATIN COUNTY,rla,wht,-.171,.05927045,-.132,.0479,-.236,.06000847,-.256,.0517,-.0646,.08434046,-.124,.0555,603,549,6,6,100.5,91.5
21,KY,2102160,GARRARD COUNTY,mth,all,-.204,.06343971,-.178,.0529,-.295,.06438179,-.312,.0545,-.0906,.09034033,-.133,.0605,1159,1195,6,6,193.2,199.2
21,KY,2102160,GARRARD COUNTY,mth,ecd,-.337,.0643911,-.332,.0552,-.494,.06523021,-.486,.0542,-.157,.09161678,-.154,.0637,763,749,6,6,127.2,124.8
21,KY,2102160,GARRARD COUNTY,mth,wht,-.169,.06395159,-.152,.0535,-.296,.06554502,-.303,.0559,-.127,.09153369,-.15,.0622,1021,1056,6,6,170.2,176
21,KY,2102160,GARRARD COUNTY,rla,all,-.00379,.05087402,-.0215,.0436,-.215,.05390152,-.192,.0471,-.211,.07414519,-.17,.0539,1159,1195,6,6,193.2,199.2
21,KY,2102160,GARRARD COUNTY,rla,ecd,-.15,.05458907,-.176,.047,-.397,.05866726,-.36,.0502,-.247,.08024522,-.184,.058,763,753,6,6,127.2,125.5
21,KY,2102160,GARRARD COUNTY,rla,wht,.0245,.05209438,.00997,.0435,-.182,.05489859,-.162,.0478,-.206,.0757242,-.172,.0529,1021,1057,6,6,170.2,176.2
21,KY,2102220,GLASGOW INDEPENDENT,mth,all,.149,.06365529,.103,.0532,-.208,.06450463,-.173,.0544,-.358,.09062086,-.275,.0605,1015,1054,6,6,169.2,175.7
21,KY,2102220,GLASGOW INDEPENDENT,mth,ecd,-.0337,.0632591,-.0765,.0546,-.383,.06573668,-.354,.054,-.35,.09121925,-.277,.0635,715,644,6,6,119.2,107.3
21,KY,2102220,GLASGOW INDEPENDENT,mth,wht,.269,.06719161,.224,.0558,-.0589,.06934171,-.0307,.0583,-.328,.09655435,-.254,.0638,668,637,6,6,111.3,106.2
21,KY,2102220,GLASGOW INDEPENDENT,rla,all,.0206,.05194625,.0356,.0443,-.036,.05402006,-.0518,.0472,-.0566,.07490759,-.0873,.0541,1014,1057,6,6,169,176.2
21,KY,2102220,GLASGOW INDEPENDENT,rla,ecd,-.172,.05398655,-.167,.0467,-.262,.06011479,-.27,.0511,-.0898,.08080161,-.103,.0582,715,642,6,6,119.2,107
21,KY,2102220,GLASGOW INDEPENDENT,rla,wht,.134,.05662871,.153,.0466,.103,.06275778,.0762,.0532,-.0301,.08450248,-.0768,.0557,669,637,6,6,111.5,106.2
21,KY,2102250,GRANT COUNTY,mth,all,-.25,.06086539,-.205,.0511,-.321,.06104768,-.356,.0523,-.0715,.08615474,-.151,.0591,1749,1614,6,6,291.5,269
21,KY,2102250,GRANT COUNTY,mth,ecd,-.416,.06043647,-.371,.0524,-.439,.06047483,-.479,.0512,-.0237,.08541936,-.108,.0615,1202,1077,6,6,200.3,179.5
21,KY,2102250,GRANT COUNTY,mth,wht,-.261,.06089361,-.212,.0514,-.321,.06127956,-.357,.053,-.0594,.08633277,-.145,.0604,1591,1462,6,6,265.2,243.7
21,KY,2102250,GRANT COUNTY,rla,all,-.17,.04756487,-.156,.0413,-.292,.04938308,-.297,.0438,-.122,.0685341,-.14,.0515,1748,1614,6,6,291.3,269
21,KY,2102250,GRANT COUNTY,rla,ecd,-.312,.04985612,-.305,.0437,-.427,.05303968,-.428,.0463,-.115,.07277063,-.123,.0549,1201,1077,6,6,200.2,179.5
21,KY,2102250,GRANT COUNTY,rla,wht,-.173,.04796567,-.152,.0407,-.301,.04981068,-.309,.0442,-.128,.06911251,-.157,.0504,1591,1464,6,6,265.2,244
21,KY,2102280,GRAVES COUNTY,mth,all,.208,.05977771,.222,.0505,.136,.06099345,.102,.052,-.0723,.08538827,-.12,.0588,1869,1773,6,6,311.5,295.5
21,KY,2102280,GRAVES COUNTY,mth,ecd,-.00432,.05935179,.00906,.0517,-.0697,.06129258,-.115,.0514,-.0654,.08531007,-.124,.0613,1102,1040,6,6,183.7,173.3
21,KY,2102280,GRAVES COUNTY,mth,wht,.249,.05994068,.262,.0509,.177,.06131748,.147,.0528,-.0714,.08573022,-.116,.0601,1618,1514,6,6,269.7,252.3
21,KY,2102280,GRAVES COUNTY,rla,all,.302,.04613844,.31,.0403,.288,.04757248,.267,.0424,-.0144,.06626609,-.0428,.0505,1868,1773,6,6,311.3,295.5
21,KY,2102280,GRAVES COUNTY,rla,ecd,.105,.04814318,.112,.0424,.0945,.04977003,.0658,.0439,-.0109,.06924751,-.0459,.0533,1101,1041,6,6,183.5,173.5
21,KY,2102280,GRAVES COUNTY,rla,wht,.337,.04670454,.344,.0399,.324,.04824823,.305,.0429,-.0129,.0671472,-.039,.0496,1618,1517,6,6,269.7,252.8
21,KY,2102300,GRAYSON COUNTY,mth,all,.0563,.0597142,.0603,.0505,-.115,.0615931,-.128,.0525,-.171,.08575106,-.188,.0589,1907,1699,6,6,317.8,283.2
21,KY,2102300,GRAYSON COUNTY,mth,ecd,-.0842,.0588837,-.0981,.0514,-.325,.06236889,-.325,.0522,-.241,.08569055,-.227,.0615,1293,1046,6,6,215.5,174.3
21,KY,2102300,GRAYSON COUNTY,mth,wht,.0674,.05957486,.0734,.0506,-.099,.06153772,-.111,.053,-.166,.08560917,-.184,.0601,1816,1605,6,6,302.7,267.5
21,KY,2102300,GRAYSON COUNTY,rla,all,.0934,.04636821,.123,.0404,.145,.04859058,.11,.0432,.0512,.06712532,-.0129,.0509,1908,1700,6,6,318,283.3
21,KY,2102300,GRAYSON COUNTY,rla,ecd,-.0542,.04795286,-.0374,.0423,-.0453,.05171649,-.0764,.0453,.00888,.07047284,-.0389,.0539,1294,1048,6,6,215.7,174.7
21,KY,2102300,GRAYSON COUNTY,rla,wht,.0928,.04619382,.128,.0395,.148,.04870428,.111,.0433,.0554,.0670894,-.0178,.0496,1817,1603,6,6,302.8,267.2
21,KY,2102340,GREEN COUNTY,mth,all,.173,.06407174,.155,.0534,-.0508,.06545962,-.048,.0552,-.224,.09155115,-.203,.0608,726,728,6,6,121,121.3
21,KY,2102340,GREEN COUNTY,mth,ecd,.0721,.06468212,.0386,.0556,-.2,.06803643,-.196,.0555,-.272,.09387667,-.235,.0644,461,456,6,6,76.8,76
21,KY,2102340,GREEN COUNTY,mth,wht,.179,.06463993,.165,.054,-.0358,.0661598,-.0346,.0562,-.215,.09245888,-.2,.0624,659,662,6,6,109.8,110.3
21,KY,2102340,GREEN COUNTY,rla,all,.149,.05291406,.129,.0449,-.0338,.05353032,-.0191,.0469,-.183,.07528897,-.148,.0542,726,730,6,6,121,121.7
21,KY,2102340,GREEN COUNTY,rla,ecd,.0215,.05549188,-.00238,.0476,-.159,.05916134,-.146,.0504,-.18,.08111794,-.144,.0582,461,451,6,6,76.8,75.2
21,KY,2102340,GREEN COUNTY,rla,wht,.155,.05439277,.137,.0448,-.024,.05447057,-.0103,.0477,-.179,.07700854,-.147,.0532,659,664,6,6,109.8,110.7
21,KY,2102400,GREENUP COUNTY,mth,all,-.143,.06249407,-.168,.0524,-.468,.06300874,-.435,.0535,-.325,.08874426,-.267,.0599,1334,1185,6,6,222.3,197.5
21,KY,2102400,GREENUP COUNTY,mth,ecd,-.275,.06219182,-.305,.0538,-.611,.06533686,-.562,.0539,-.336,.09021263,-.258,.0632,938,726,6,6,156.3,121
21,KY,2102400,GREENUP COUNTY,mth,wht,-.128,.0624487,-.151,.0525,-.452,.06299719,-.42,.054,-.324,.08870034,-.269,.0612,1274,1127,6,6,212.3,187.8
21,KY,2102400,GREENUP COUNTY,rla,all,-.0472,.04895228,-.0562,.0423,-.235,.05194982,-.22,.0456,-.188,.07137755,-.164,.0527,1334,1184,6,6,222.3,197.3
21,KY,2102400,GREENUP COUNTY,rla,ecd,-.18,.05107981,-.196,.0446,-.39,.05620409,-.364,.0483,-.21,.07594909,-.168,.0562,938,727,6,6,156.3,121.2
21,KY,2102400,GREENUP COUNTY,rla,wht,-.0345,.04904198,-.0402,.0415,-.225,.05175945,-.213,.0455,-.19,.07130344,-.172,.0512,1274,1124,6,6,212.3,187.3
21,KY,2102460,HANCOCK COUNTY,mth,all,-.0661,.06570661,.0034,.0545,-.0621,.06693083,-.14,.0563,.00401,.09374904,-.143,.0615,762,706,6,6,127,117.7
21,KY,2102460,HANCOCK COUNTY,mth,wht,-.0605,.06600698,.0125,.0549,-.0469,.06696267,-.123,.0569,.0135,.09398381,-.135,.0629,712,655,6,6,118.7,109.2
21,KY,2102460,HANCOCK COUNTY,rla,all,.155,.0570037,.138,.0475,-.0256,.05685587,-.0164,.0495,-.181,.08046421,-.154,.0561,762,704,6,6,127,117.3
21,KY,2102460,HANCOCK COUNTY,rla,wht,.162,.05754867,.145,.0467,-.0225,.05754342,-.012,.05,-.184,.08134773,-.157,.0546,712,656,6,6,118.7,109.3
21,KY,2102490,HARDIN COUNTY,mth,all,-.127,.05727167,-.122,.0487,-.301,.05777874,-.302,.0498,-.173,.08133039,-.18,.0573,6536,6331,6,6,1089.3,1055.2
21,KY,2102490,HARDIN COUNTY,mth,blk,-.641,.04934922,-.62,.0411,-.731,.0539809,-.74,.0443,-.09,.07281749,-.12,.0458,896,811,6,6,149.3,135.2
21,KY,2102490,HARDIN COUNTY,mth,ecd,-.348,.05530549,-.344,.0488,-.522,.05663479,-.516,.0484,-.174,.07913509,-.172,.0588,4002,3089,6,6,667,514.8
21,KY,2102490,HARDIN COUNTY,mth,hsp,-.243,.05781846,-.248,.0501,-.393,.05827863,-.385,.0503,-.151,.08210137,-.136,.0602,548,570,6,6,91.3,95
21,KY,2102490,HARDIN COUNTY,mth,wht,.000161,.05751922,-.0101,.0491,-.22,.05811189,-.21,.0506,-.22,.08173282,-.199,.0586,4354,4200,6,6,725.7,700
21,KY,2102490,HARDIN COUNTY,rla,all,-.059,.0420268,-.0409,.0373,-.098,.04291429,-.113,.0389,-.0389,.06004684,-.0722,.0476,6535,6331,6,6,1089.2,1055.2
21,KY,2102490,HARDIN COUNTY,rla,blk,-.56,.04974718,-.533,.0438,-.509,.05230156,-.527,.0448,.0511,.07174803,.00572,.0526,896,807,6,6,149.3,134.5
21,KY,2102490,HARDIN COUNTY,rla,ecd,-.275,.04246401,-.262,.0382,-.335,.0447702,-.343,.0402,-.0592,.06169399,-.0803,.0496,4001,3084,6,6,666.8,514
21,KY,2102490,HARDIN COUNTY,rla,hsp,-.162,.05178876,-.152,.042,-.15,.05160181,-.161,.0445,.0114,.07311876,-.00902,.0493,546,571,6,6,91,95.2
21,KY,2102490,HARDIN COUNTY,rla,wht,.0612,.04246883,.0704,.0369,-.0226,.04358927,-.0308,.0394,-.0838,.06083435,-.101,.0469,4355,4201,6,6,725.8,700.2
21,KY,2102540,HARLAN COUNTY,mth,all,-.086,.06173578,-.125,.0518,-.476,.06340253,-.429,.0539,-.39,.088409,-.304,.0599,1836,1649,6,6,306,274.8
21,KY,2102540,HARLAN COUNTY,mth,ecd,-.0964,.06064333,-.146,.0526,-.522,.06285253,-.47,.0527,-.425,.08722905,-.324,.0622,1537,1428,6,6,256.2,238
21,KY,2102540,HARLAN COUNTY,mth,wht,-.072,.06165643,-.113,.052,-.482,.06346095,-.431,.0545,-.41,.08839578,-.319,.0612,1753,1583,6,6,292.2,263.8
21,KY,2102540,HARLAN COUNTY,rla,all,.148,.04709909,.122,.0409,-.0775,.0476961,-.0568,.0426,-.226,.06697521,-.179,.0508,1836,1650,6,6,306,275
21,KY,2102540,HARLAN COUNTY,rla,ecd,.132,.04758676,.0973,.0419,-.105,.04788687,-.0873,.0427,-.237,.06744376,-.185,.0525,1537,1432,6,6,256.2,238.7
21,KY,2102540,HARLAN COUNTY,rla,wht,.154,.04711996,.127,.0401,-.0818,.04768733,-.0593,.0426,-.236,.06697706,-.186,.0495,1753,1582,6,6,292.2,263.7
21,KY,2102580,HARRISON COUNTY,mth,all,-.0245,.06201954,-.0242,.0519,-.236,.06173026,-.239,.0528,-.212,.0874547,-.215,.0594,1303,1235,6,6,217.2,205.8
21,KY,2102580,HARRISON COUNTY,mth,ecd,-.17,.06222502,-.169,.0537,-.36,.0643004,-.373,.0534,-.19,.08942971,-.203,.0628,805,624,6,6,134.2,104
21,KY,2102580,HARRISON COUNTY,mth,wht,-.00233,.06225846,-.00116,.0523,-.22,.06212747,-.221,.0536,-.218,.08789316,-.22,.0608,1194,1118,6,6,199,186.3
21,KY,2102580,HARRISON COUNTY,rla,all,-.08,.04925009,-.0635,.0424,-.158,.0492266,-.17,.0438,-.0779,.06963098,-.106,.052,1302,1238,6,6,217,206.3
21,KY,2102580,HARRISON COUNTY,rla,ecd,-.221,.05231355,-.208,.0453,-.28,.05547788,-.296,.048,-.0584,.07635339,-.0872,.0564,805,623,6,6,134.2,103.8
21,KY,2102580,HARRISON COUNTY,rla,wht,-.0523,.04955771,-.0345,.0417,-.151,.04960779,-.161,.0441,-.0987,.07011543,-.127,.0507,1194,1117,6,6,199,186.2
21,KY,2102640,HART COUNTY,mth,all,-.0846,.06308918,-.106,.0526,-.364,.06368222,-.338,.054,-.28,.08960919,-.232,.06,1043,983,6,6,173.8,163.8
21,KY,2102640,HART COUNTY,mth,ecd,-.182,.06365767,-.21,.0556,-.482,.08165009,-.431,.0626,-.3,.10338304,-.221,.0669,704,393,6,4,117.3,98.3
21,KY,2102640,HART COUNTY,mth,wht,-.0579,.06344869,-.0798,.0531,-.349,.06395115,-.322,.0547,-.291,.09005079,-.242,.0614,951,913,6,6,158.5,152.2
21,KY,2102640,HART COUNTY,rla,all,.0863,.04983964,.0594,.0429,-.153,.05254928,-.126,.0461,-.239,.07242656,-.185,.0532,1043,984,6,6,173.8,164
21,KY,2102640,HART COUNTY,rla,ecd,-.00088,.05291709,-.0416,.0459,-.283,.05837576,-.243,.0498,-.282,.07879264,-.202,.0573,704,592,6,6,117.3,98.7
21,KY,2102640,HART COUNTY,rla,wht,.101,.05004876,.0754,.0421,-.136,.05281073,-.11,.0463,-.236,.07275548,-.186,.0519,951,912,6,6,158.5,152
21,KY,2102670,HAZARD INDEPENDENT,mth,all,-.00608,.07334986,.00202,.0596,-.17,.07477627,-.186,.0613,-.164,.10474587,-.188,.0645,393,423,6,6,65.5,70.5
21,KY,2102670,HAZARD INDEPENDENT,rla,all,.192,.06459332,.146,.0522,-.0588,.06263334,-.0307,.0536,-.25,.08999837,-.177,.059,393,423,6,6,65.5,70.5
21,KY,2102710,HENDERSON COUNTY,mth,all,.373,.05912565,.335,.05,.0789,.05950049,.0915,.051,-.294,.08387222,-.244,.0583,3266,3051,6,6,544.3,508.5
21,KY,2102710,HENDERSON COUNTY,mth,ecd,.153,.05764056,.107,.0505,-.198,.05894997,-.178,.0499,-.351,.08244265,-.285,.0602,2064,1680,6,6,344,280
21,KY,2102710,HENDERSON COUNTY,mth,wht,.466,.05992468,.433,.0508,.205,.06033731,.209,.0521,-.261,.08503338,-.224,.0599,2509,2302,6,6,418.2,383.7
21,KY,2102710,HENDERSON COUNTY,rla,all,.0924,.04399481,.11,.0387,.0763,.04484609,.055,.0404,-.016,.06281953,-.055,.0489,3266,3051,6,6,544.3,508.5
