Online_months,stateabb,sedaadmin,sedaadminname,ys_mn19_ol,ys_mn19_ol_se,ys_mn19_eb,ys_mn19_eb_se,ys_mn22_ol,ys_mn22_ol_se,ys_mn22_eb,ys_mn22_eb_se,ys_chg_ol,ys_chg_ol_se,ys_chg_eb,ys_chg_eb_se,tot_asmt19,tot_asmt22,cell19,cell22,avg_asmt19,avg_asmt22
0,TX,4800011,ALVARADO ISD,-0.384,0.04157882,-0.379,0.0391,-0.325,0.06830895,-0.333,0.0579,0.0584,0.07967474,0.0461,0.0636,1710,822,6,3,285.0,274.0
0,TX,4807350,COLLEGE STATION ISD,0.0815,0.03649445,0.0778,0.0347,0.0682,0.06006143,0.0745,0.0524,-0.0133,0.07021727,-0.00328,0.0585,6220,3204,6,3,1036.7,1068.0
0,TX,4807440,ABILENE ISD,-0.311,0.03557599,-0.327,0.0339,-0.491,0.05975474,-0.446,0.0523,-0.179,0.06923849,-0.119,0.0579,7398,3164,6,3,1233.0,1054.7
0,TX,4807590,ALAMO HEIGHTS ISD,0.261,0.04080865,0.259,0.0384,0.283,0.06926775,0.28,0.0584,0.0225,0.08066575,0.0205,0.0641,2181,1078,6,3,363.5,359.3
0,TX,4807780,ALEDO ISD,0.419,0.0390425,0.413,0.0369,0.45,0.06512354,0.436,0.0559,0.031,0.07556435,0.0229,0.0615,2908,1701,6,3,484.7,567.0
4,TX,4807800,ALICE ISD,-0.492,0.04014792,-0.489,0.0379,-0.408,0.06697203,-0.426,0.0571,0.0842,0.07762013,0.0628,0.0626,2258,952,6,3,376.3,317.3
0,TX,4807830,ALIEF ISD,-0.386,0.03427794,-0.392,0.0328,-0.471,0.05687362,-0.445,0.0502,-0.0846,0.06618046,-0.053,0.0561,20284,8579,6,3,3380.7,2859.7
0,TX,4807890,ALLEN ISD,0.553,0.03605745,0.535,0.0343,0.404,0.05945148,0.433,0.052,-0.149,0.06936875,-0.102,0.058,10060,5009,6,3,1676.7,1669.7
0,TX,4808090,ALVIN ISD,-0.0709,0.03466656,-0.0721,0.0331,-0.02,0.05717197,-0.0316,0.0504,0.0509,0.06662632,0.0405,0.0563,12107,6645,6,3,2017.8,2215.0
0,TX,4808130,AMARILLO ISD,-0.141,0.03431948,-0.145,0.0328,-0.139,0.05685005,-0.139,0.0502,0.00198,0.06624425,0.00581,0.0561,14625,6802,6,3,2437.5,2267.3
0,TX,4808280,ANDREWS ISD,-0.257,0.04095483,-0.247,0.0385,-0.106,0.0664728,-0.143,0.0566,0.151,0.07831911,0.104,0.0629,2008,927,6,3,334.7,309.0
0,TX,4808310,ANGLETON ISD,-0.172,0.03753159,-0.164,0.0356,-0.0246,0.06215822,-0.0572,0.0539,0.148,0.07241103,0.107,0.0597,3062,1474,6,3,510.3,491.3
0,TX,4808340,ANNA ISD,-0.127,0.04081033,-0.138,0.0384,-0.188,0.06598809,-0.172,0.0565,-0.0611,0.07678573,-0.0342,0.0621,1749,1029,6,3,291.5,343.0
0,TX,4808550,ARANSAS COUNTY ISD,-0.396,0.04682179,-0.383,0.0436,-0.274,0.07909588,-0.3,0.0646,0.123,0.09060482,0.0823,0.0688,1299,696,6,3,216.5,232.0
0,TX,4808580,ARANSAS PASS ISD,-0.264,0.04703462,-0.256,0.0437,-0.148,0.07824528,-0.181,0.0638,0.115,0.09132839,0.0742,0.0691,679,350,6,3,113.2,116.7
1,TX,4808670,ARGYLE ISD,0.305,0.04213883,0.299,0.0395,0.291,0.06829568,0.296,0.0578,-0.0144,0.08085702,-0.00281,0.0642,1476,1058,6,3,246.0,352.7
0,TX,4808700,ARLINGTON ISD,-0.24,0.03396873,-0.242,0.0325,-0.266,0.05627586,-0.253,0.0498,-0.0256,0.06545947,-0.0113,0.0556,26472,12224,6,3,4412.0,4074.7
0,TX,4808870,ATHENS ISD,-0.326,0.04362134,-0.324,0.0409,-0.325,0.07529323,-0.312,0.0623,0.00144,0.08686275,0.012,0.0671,1317,651,6,3,219.5,217.0
0,TX,4808910,AUBREY ISD,0.0895,0.04512935,0.0616,0.042,-0.0863,0.06909798,-0.0424,0.0582,-0.176,0.08302783,-0.104,0.0653,1165,743,6,3,194.2,247.7
0,TX,4808940,AUSTIN ISD,-0.0408,0.03394304,-0.0472,0.0325,-0.0706,0.05647376,-0.0644,0.0499,-0.0298,0.06574039,-0.0173,0.0558,34890,14944,6,3,5815.0,4981.3
1,TX,4809200,AZLE ISD,-0.0918,0.03741917,-0.0935,0.0355,-0.0605,0.06157669,-0.0668,0.0535,0.0313,0.07190645,0.0267,0.0594,3068,1606,6,3,511.3,535.3
0,TX,4809360,BANDERA ISD,-0.257,0.04927673,-0.258,0.0455,-0.284,0.07884673,-0.263,0.0647,-0.0273,0.08953567,-0.00499,0.0683,1010,554,6,3,168.3,184.7
0,TX,4809450,BARBERS HILL ISD,0.326,0.03867398,0.319,0.0366,0.377,0.06414995,0.355,0.0553,0.0514,0.07429846,0.0358,0.0608,2728,1613,6,3,454.7,537.7
0,TX,4809570,BASTROP ISD,-0.498,0.03735887,-0.5,0.0355,-0.486,0.06106857,-0.485,0.0531,0.0117,0.0712706,0.0149,0.0591,5104,2760,6,3,850.7,920.0
0,TX,4809630,BAY CITY ISD,-0.393,0.04298409,-0.392,0.0403,-0.382,0.07225801,-0.376,0.0603,0.0103,0.08392753,0.0162,0.0657,1636,785,6,3,272.7,261.7
0,TX,4809670,BEAUMONT ISD,-0.657,0.03636581,-0.659,0.0346,-0.742,0.06062432,-0.707,0.0529,-0.0854,0.07031549,-0.0477,0.0585,8264,3475,6,3,1377.3,1158.3
0,TX,4809720,BEEVILLE ISD,-0.405,0.04221386,-0.389,0.0397,-0.246,0.0692237,-0.278,0.0586,0.159,0.08020003,0.111,0.0639,1454,753,6,3,242.3,251.0
0,TX,4809810,BELLVILLE ISD,-0.0439,0.04751788,-0.0708,0.0441,-0.225,0.07691426,-0.169,0.063,-0.181,0.09042979,-0.0978,0.0687,1026,535,6,3,171.0,178.3
0,TX,4809860,BELTON ISD,-0.0122,0.03641788,-0.0256,0.0346,-0.108,0.05997409,-0.0882,0.0524,-0.0956,0.06964894,-0.0626,0.0581,5461,3002,6,3,910.2,1000.7
0,TX,4810200,BIG SPRING ISD,-0.624,0.04365889,-0.607,0.0409,-0.481,0.07030243,-0.505,0.0592,0.144,0.08217775,0.101,0.0649,1841,761,6,3,306.8,253.7
0,TX,4810230,BIRDVILLE ISD,-0.0458,0.03474909,-0.0566,0.0332,-0.129,0.0576267,-0.112,0.0508,-0.0834,0.06701584,-0.0552,0.0566,10664,5101,6,3,1777.3,1700.3
0,TX,4810710,BOERNE ISD,0.339,0.03750988,0.327,0.0356,0.275,0.06113944,0.286,0.0532,-0.064,0.07142372,-0.0409,0.0592,4277,2497,6,3,712.8,832.3
0,TX,4810800,BONHAM ISD,-0.278,0.0489914,-0.269,0.0452,-0.166,0.07639514,-0.196,0.0628,0.111,0.09064176,0.0723,0.0688,807,410,6,3,134.5,136.7
0,TX,4810890,BORGER ISD,-0.208,0.04494319,-0.199,0.0421,-0.13,0.07788145,-0.143,0.064,0.0775,0.0885175,0.0557,0.0679,1184,517,6,3,197.3,172.3
0,TX,4811190,BRAZOSPORT ISD,-0.2,0.0362268,-0.204,0.0345,-0.165,0.06009167,-0.176,0.0525,0.0347,0.07007301,0.0277,0.0584,5498,2553,6,3,916.3,851.0
0,TX,4811280,BRENHAM ISD,-0.173,0.0409205,-0.175,0.0385,-0.164,0.06674192,-0.161,0.057,0.00945,0.07781067,0.0137,0.0627,2244,1099,6,3,374.0,366.3
0,TX,4811310,BRIDGE CITY ISD,-0.0151,0.04331022,-0.00686,0.0406,0.12,0.07248594,0.0831,0.0607,0.136,0.08365902,0.0899,0.0656,1402,702,6,3,233.7,234.0
0,TX,4811640,BROWNSBORO ISD,-0.149,0.04318085,-0.137,0.0405,-0.0699,0.07235309,-0.0758,0.0603,0.0791,0.08373708,0.0612,0.0656,1245,585,6,3,207.5,195.0
5,TX,4811680,BROWNSVILLE ISD,-0.128,0.0340392,-0.14,0.0325,-0.201,0.0566636,-0.189,0.0501,-0.0726,0.06589088,-0.0492,0.0559,18480,7909,6,3,3080.0,2636.3
0,TX,4811700,BROWNWOOD ISD,-0.318,0.04401287,-0.309,0.0411,-0.218,0.07037907,-0.239,0.059,0.1,0.08322088,0.0702,0.0653,1615,733,6,3,269.2,244.3
0,TX,4811790,BRYAN ISD,-0.405,0.0357823,-0.411,0.0341,-0.425,0.05946649,-0.419,0.052,-0.0196,0.0694626,-0.00839,0.058,7148,3366,6,3,1191.3,1122.0
0,TX,4812060,BULLARD ISD,0.17,0.04287535,0.176,0.0401,0.263,0.0704217,0.241,0.059,0.0925,0.08313061,0.0651,0.0653,1184,657,6,3,197.3,219.0
0,TX,4812120,BURKBURNETT ISD,-0.31,0.0446049,-0.31,0.0416,-0.283,0.06911644,-0.285,0.0583,0.0273,0.08215808,0.0248,0.0648,1360,732,6,3,226.7,244.0
0,TX,4812180,BURLESON ISD,0.000152,0.03584995,-0.0118,0.0341,-0.0908,0.05961197,-0.0711,0.0522,-0.091,0.06925438,-0.0593,0.0579,5963,2992,6,3,993.8,997.3
0,TX,4812220,BURNET CISD,-0.328,0.04457916,-0.334,0.0418,-0.328,0.07701341,-0.325,0.0633,4.62e-05,0.08750165,0.00841,0.0674,1486,720,6,3,247.7,240.0
0,TX,4812390,CADDO MILLS ISD,0.214,0.04844761,0.204,0.0447,0.234,0.07483748,0.218,0.0616,0.0193,0.09006701,0.014,0.0685,874,558,6,3,145.7,186.0
0,TX,4812420,CALALLEN ISD,0.0551,0.04063159,0.0468,0.0383,0.07,0.06756254,0.0598,0.0574,0.0149,0.07855196,0.0129,0.063,1910,952,6,3,318.3,317.3
0,TX,4812480,CALHOUN COUNTY ISD,-0.109,0.04036082,-0.135,0.0381,-0.258,0.06992873,-0.227,0.0588,-0.149,0.08097633,-0.0924,0.0643,1652,775,6,3,275.3,258.3
0,TX,4812750,CANTON ISD,0.107,0.04634773,0.0939,0.043,0.0396,0.07545027,0.0628,0.0619,-0.0672,0.08948999,-0.0312,0.0682,1005,502,6,3,167.5,167.3
4,TX,4812780,CANUTILLO ISD,-0.136,0.03896737,-0.14,0.0368,-0.107,0.06412646,-0.115,0.0551,0.0295,0.0750416,0.0241,0.0612,2664,1319,6,3,444.0,439.7
4,TX,4812810,CANYON ISD,0.0814,0.03654588,0.0832,0.0347,0.168,0.05992575,0.148,0.0524,0.0869,0.06994925,0.0647,0.0583,4788,2534,6,3,798.0,844.7
0,TX,4813020,CARROLL ISD,0.898,0.04103646,0.877,0.0387,0.862,0.06926364,0.851,0.0586,-0.0359,0.08000287,-0.026,0.0638,3925,2046,6,3,654.2,682.0
0,TX,4813050,CARROLLTON-FARMERS BRANCH ISD,-0.187,0.03480158,-0.199,0.0332,-0.288,0.05793022,-0.267,0.051,-0.101,0.06735709,-0.0673,0.0568,11181,5081,6,3,1863.5,1693.7
0,TX,4813110,CARTHAGE ISD,-0.2,0.04605075,-0.189,0.0428,-0.091,0.07291047,-0.114,0.0607,0.109,0.08635574,0.0748,0.0669,1226,608,6,3,204.3,202.7
0,TX,4813170,CASTLEBERRY ISD,-0.375,0.04224845,-0.376,0.0397,-0.38,0.07276055,-0.37,0.0606,-0.00527,0.0832737,0.0061,0.0654,1758,832,6,3,293.0,277.3
0,TX,4813230,CEDAR HILL ISD,-0.304,0.03793108,-0.318,0.036,-0.524,0.06342469,-0.458,0.0549,-0.22,0.07270452,-0.139,0.0599,3527,1624,6,3,587.8,541.3
0,TX,4813290,CELINA ISD,0.337,0.04451658,0.327,0.0415,0.326,0.06991635,0.326,0.0588,-0.0107,0.08283127,-0.00124,0.0652,1230,768,6,3,205.0,256.0
0,TX,4813320,CENTER ISD,-0.307,0.04312884,-0.293,0.0404,-0.144,0.07150067,-0.185,0.0597,0.163,0.08382066,0.108,0.0656,1149,534,6,3,191.5,178.0
0,TX,4813530,LUMBERTON ISD,0.0121,0.03997005,-0.00121,0.0377,-0.0503,0.06559914,-0.0381,0.0561,-0.0624,0.07676263,-0.0369,0.0621,1890,959,6,3,315.0,319.7
1,TX,4813590,CHANNELVIEW ISD,-0.3,0.0362265,-0.31,0.0345,-0.406,0.06036073,-0.377,0.0527,-0.106,0.06994437,-0.0665,0.0583,4403,2179,6,3,733.8,726.3
0,TX,4813650,CHAPEL HILL ISD,-0.369,0.0434086,-0.381,0.0407,-0.523,0.07247375,-0.464,0.0605,-0.154,0.08377366,-0.083,0.0656,1574,761,6,3,262.3,253.7
0,TX,4813960,CHINA SPRING ISD,0.119,0.04282716,0.121,0.0402,0.238,0.07122782,0.198,0.0597,0.119,0.08293577,0.0775,0.0652,1327,671,6,3,221.2,223.7
0,TX,4814280,CLEAR CREEK ISD,0.161,0.03427701,0.154,0.0327,0.106,0.05665665,0.119,0.0501,-0.0552,0.0660064,-0.0352,0.056,18922,9402,6,3,3153.7,3134.0
0,TX,4814310,CLEBURNE ISD,-0.421,0.03836689,-0.415,0.0363,-0.332,0.06270032,-0.348,0.0542,0.0888,0.07320175,0.0674,0.0602,3125,1572,6,3,520.8,524.0
0,TX,4814370,CLEVELAND ISD,-0.525,0.03846544,-0.544,0.0364,-0.738,0.06207572,-0.681,0.0537,-0.213,0.07313458,-0.137,0.0601,3252,2775,6,3,542.0,925.0
4,TX,4814430,CLINT ISD,-0.375,0.03640425,-0.382,0.0346,-0.468,0.06080918,-0.438,0.053,-0.0921,0.07042849,-0.0553,0.0586,5216,2414,6,3,869.3,804.7
0,TX,4814670,COLUMBIA-BRAZORIA ISD,-0.462,0.04511676,-0.448,0.0422,-0.404,0.07475043,-0.399,0.0621,0.0578,0.08514001,0.0488,0.0663,1463,720,6,3,243.8,240.0
0,TX,4814700,COLUMBUS ISD,-0.232,0.05006887,-0.223,0.0461,-0.174,0.07686146,-0.179,0.063,0.0575,0.09145573,0.0447,0.0691,669,335,6,3,111.5,111.7
0,TX,4814730,COMAL ISD,0.195,0.0347767,0.193,0.0332,0.235,0.05742345,0.226,0.0506,0.0405,0.06686834,0.0327,0.0565,11362,6600,6,3,1893.7,2200.0
0,TX,4814850,COMMUNITY ISD,-0.0332,0.04493648,-0.0672,0.0419,-0.239,0.07129652,-0.191,0.0598,-0.206,0.08382627,-0.124,0.0657,1094,764,6,3,182.3,254.7
0,TX,4815000,CONROE ISD,0.169,0.03401577,0.161,0.0325,0.124,0.05620222,0.132,0.0498,-0.0446,0.06546815,-0.0285,0.0556,29279,15845,6,3,4879.8,5281.7
0,TX,4815180,LUBBOCK-COOPER ISD,0.0508,0.0384735,0.0426,0.0364,0.00342,0.06227879,0.0159,0.054,-0.0474,0.0727635,-0.0267,0.0599,3106,1816,6,3,517.7,605.3
0,TX,4815210,COPPELL ISD,0.683,0.03785519,0.666,0.0359,0.566,0.06300037,0.59,0.0544,-0.117,0.07344989,-0.0769,0.0603,6127,3164,6,3,1021.2,1054.7
0,TX,4815240,COPPERAS COVE ISD,-0.192,0.03714174,-0.199,0.0353,-0.246,0.06132583,-0.23,0.0533,-0.0541,0.07141517,-0.0307,0.0592,3665,1836,6,3,610.8,612.0
0,TX,4815270,CORPUS CHRISTI ISD,-0.205,0.03421784,-0.211,0.0327,-0.219,0.05677977,-0.216,0.0502,-0.0139,0.06606954,-0.00569,0.056,16900,7312,6,3,2816.7,2437.3
0,TX,4815330,CORSICANA ISD,-0.362,0.03867922,-0.356,0.0366,-0.345,0.06454966,-0.334,0.0555,0.0167,0.07476148,0.0222,0.061,2717,1357,6,3,452.8,452.3
0,TX,4815510,CRANDALL ISD,-0.0484,0.04003608,-0.0608,0.0378,-0.097,0.06410955,-0.0892,0.0552,-0.0486,0.0751005,-0.0283,0.0612,2094,1355,6,3,349.0,451.7
0,TX,4815750,CROSBY ISD,-0.178,0.03806824,-0.196,0.0361,-0.355,0.06221374,-0.309,0.0538,-0.177,0.0729777,-0.113,0.06,2929,1545,6,3,488.2,515.0
0,TX,4815910,CROWLEY ISD,-0.353,0.03589376,-0.355,0.0342,-0.345,0.05893851,-0.343,0.0517,0.00817,0.06871573,0.0119,0.0576,7160,3579,6,3,1193.3,1193.0
4,TX,4815930,CRYSTAL CITY ISD,-0.571,0.05164987,-0.567,0.0473,-0.668,0.07638176,-0.607,0.0632,-0.0964,0.09011588,-0.0398,0.0686,900,390,6,3,150.0,130.0
0,TX,4815960,CUERO ISD,-0.171,0.04495461,-0.181,0.0421,-0.286,0.07859428,-0.237,0.064,-0.115,0.08969673,-0.0555,0.0683,867,464,6,3,144.5,154.7
0,TX,4816110,CYPRESS-FAIRBANKS ISD,0.0587,0.03360819,0.0602,0.0322,0.0932,0.05569537,0.0913,0.0494,0.0345,0.06481453,0.0311,0.0552,53042,26621,6,3,8840.3,8873.7
0,TX,4816230,DALLAS ISD,-0.294,0.03356342,-0.298,0.0321,-0.297,0.05559223,-0.296,0.0493,-0.00298,0.06472299,0.00265,0.0552,68030,28611,6,3,11338.3,9537.0
0,TX,4816410,DAYTON ISD,-0.499,0.04073137,-0.504,0.0384,-0.577,0.06480236,-0.545,0.0557,-0.0781,0.07583581,-0.041,0.0616,2530,1376,6,3,421.7,458.7
0,TX,4816500,DECATUR ISD,-0.119,0.0417991,-0.123,0.0392,-0.115,0.06870347,-0.115,0.058,0.00361,0.08079219,0.00816,0.0642,1537,831,6,3,256.2,277.0
0,TX,4816530,DEER PARK ISD,-0.0509,0.03543916,-0.0478,0.0338,0.00431,0.05875432,-0.0023,0.0516,0.0552,0.06837242,0.0455,0.0574,5964,2945,6,3,994.0,981.7
0,TX,4816620,DEL VALLE ISD,-0.606,0.03723499,-0.602,0.0354,-0.608,0.06163032,-0.592,0.0535,-0.00187,0.07156872,0.01,0.0592,5083,2597,6,3,847.2,865.7
0,TX,4816710,DENISON ISD,-0.106,0.04006103,-0.113,0.0378,-0.161,0.06559737,-0.143,0.0561,-0.0557,0.07677204,-0.0293,0.0621,2108,1068,6,3,351.3,356.0
0,TX,4816740,DENTON ISD,0.00316,0.0344804,-0.0109,0.0329,-0.158,0.05708038,-0.121,0.0504,-0.161,0.0664166,-0.11,0.0562,13685,6963,6,3,2280.8,2321.0
0,TX,4816770,DENVER CITY ISD,-0.271,0.04925615,-0.263,0.0455,-0.303,0.07717518,-0.268,0.0637,-0.0314,0.08927075,-0.00481,0.0682,778,395,6,3,129.7,131.7
4,TX,4816860,DESOTO ISD,-0.431,0.03712519,-0.427,0.0353,-0.421,0.06203839,-0.41,0.0539,0.00931,0.07140733,0.0164,0.0592,4103,1743,6,3,683.8,581.0
0,TX,4816950,DEVINE ISD,-0.224,0.04830023,-0.235,0.0447,-0.265,0.07679123,-0.252,0.0631,-0.0406,0.08979295,-0.0163,0.0684,907,450,6,3,151.2,150.0
0,TX,4817040,DIBOLL ISD,-0.276,0.04696419,-0.283,0.0437,-0.3,0.07741711,-0.289,0.0635,-0.0245,0.09031534,-0.00558,0.0687,805,373,6,3,134.2,124.3
0,TX,4817070,DICKINSON ISD,-0.229,0.03658619,-0.234,0.0348,-0.248,0.05949154,-0.241,0.0521,-0.0193,0.06954873,-0.00755,0.0581,5239,2759,6,3,873.2,919.7
5,TX,4817390,DONNA ISD,-0.48,0.03585925,-0.487,0.0341,-0.556,0.05980978,-0.532,0.0523,-0.0763,0.06954178,-0.0455,0.0581,6621,2870,6,3,1103.5,956.7
0,TX,4817610,DUMAS ISD,-0.307,0.03955655,-0.295,0.0374,-0.131,0.06512819,-0.172,0.0558,0.176,0.07607882,0.123,0.0617,1968,951,6,3,328.0,317.0
0,TX,4817640,DUNCANVILLE ISD,-0.366,0.03613484,-0.365,0.0344,-0.364,0.05988524,-0.356,0.0524,0.00146,0.06926459,0.00943,0.0579,5663,2729,6,3,943.8,909.7
0,TX,4817700,EAGLE MT-SAGINAW ISD,-0.0647,0.03492927,-0.0683,0.0333,-0.129,0.05759445,-0.107,0.0508,-0.0646,0.06699208,-0.0383,0.0566,9478,5283,6,3,1579.7,1761.0
5,TX,4817730,EAGLE PASS ISD,-0.123,0.03532938,-0.136,0.0337,-0.231,0.05894452,-0.206,0.0517,-0.107,0.06849789,-0.0708,0.0575,6448,2911,6,3,1074.7,970.3
0,TX,4817760,EANES ISD,0.735,0.03982149,0.707,0.0375,0.526,0.06545681,0.574,0.0558,-0.21,0.07728056,-0.133,0.0623,3792,1879,6,3,632.0,626.3
0,TX,4817850,EAST CENTRAL ISD,-0.546,0.03730828,-0.547,0.0354,-0.587,0.0603331,-0.566,0.0527,-0.0413,0.07040315,-0.0188,0.0586,4604,2349,6,3,767.3,783.0
0,TX,4818000,ECTOR COUNTY ISD,-0.53,0.03468338,-0.523,0.0331,-0.412,0.05727699,-0.433,0.0505,0.117,0.06682736,0.0902,0.0565,15179,6971,6,3,2529.8,2323.7
4,TX,4818060,EDCOUCH-ELSA ISD,-0.446,0.04067175,-0.445,0.0383,-0.404,0.06821883,-0.409,0.0578,0.0427,0.07953254,0.0356,0.0635,2247,896,6,3,374.5,298.7
1,TX,4818150,EDGEWOOD ISD,-0.657,0.03754076,-0.661,0.0356,-0.71,0.06317479,-0.687,0.0545,-0.0527,0.07360332,-0.026,0.0604,4255,1781,6,3,709.2,593.7
5,TX,4818180,EDINBURG CISD,-0.0954,0.03429165,-0.103,0.0328,-0.0918,0.05698454,-0.0989,0.0503,0.0036,0.06625157,0.00457,0.0561,15152,6604,6,3,2525.3,2201.3
0,TX,4818280,EL CAMPO ISD,-0.373,0.04344093,-0.359,0.0407,-0.142,0.07137533,-0.21,0.0599,0.23,0.08334766,0.148,0.0655,1608,706,6,3,268.0,235.3
4,TX,4818300,EL PASO ISD,-0.141,0.0339374,-0.15,0.0324,-0.189,0.05636853,-0.18,0.0499,-0.0481,0.06557736,-0.0308,0.0557,23758,10304,6,3,3959.7,3434.7
0,TX,4818360,ELGIN ISD,-0.546,0.04218838,-0.545,0.0396,-0.538,0.06795261,-0.53,0.0577,0.00782,0.07963373,0.0147,0.0636,1976,1154,6,3,329.3,384.7
0,TX,4818540,ENNIS ISD,-0.22,0.03906,-0.213,0.0369,-0.091,0.06437031,-0.121,0.0553,0.129,0.07513599,0.0918,0.0612,2551,1277,6,3,425.2,425.7
0,TX,4818720,EUSTACE ISD,-0.0142,0.04688234,-0.0181,0.0435,0.0263,0.0765716,0.011,0.0628,0.0405,0.08972299,0.0291,0.0684,680,362,6,3,113.3,120.7
0,TX,4818810,EVERMAN ISD,-0.34,0.03847636,-0.35,0.0365,-0.468,0.06487906,-0.426,0.0558,-0.127,0.07447389,-0.0761,0.0609,2826,1233,6,3,471.0,411.0
5,TX,4818900,FABENS ISD,-0.305,0.04778464,-0.344,0.0444,-0.529,0.0790614,-0.467,0.0647,-0.224,0.09035343,-0.123,0.0687,965,463,6,3,160.8,154.3
0,TX,4818940,FAIRFIELD ISD,-0.171,0.04829002,-0.183,0.0448,-0.251,0.07908727,-0.221,0.0646,-0.0805,0.09110038,-0.0373,0.069,840,407,6,3,140.0,135.7
0,TX,4819080,FARMERSVILLE ISD,0.0234,0.04683316,0.0289,0.0435,0.112,0.07492178,0.0893,0.0619,0.0889,0.0880604,0.0605,0.0676,815,478,6,3,135.8,159.3
0,TX,4819170,FERRIS ISD,-0.406,0.04357769,-0.395,0.0408,-0.283,0.07361354,-0.31,0.0611,0.123,0.0847243,0.0848,0.066,1204,626,6,3,200.7,208.7
1,TX,4819350,FLORESVILLE ISD,-0.247,0.04122006,-0.242,0.0388,-0.261,0.06852479,-0.239,0.0582,-0.0137,0.07887112,0.00277,0.0632,1835,910,6,3,305.8,303.3
0,TX,4819380,FLOUR BLUFF ISD,0.0215,0.03933377,0.0267,0.0372,0.121,0.06497106,0.0985,0.0557,0.0995,0.0757274,0.0719,0.0615,2562,1337,6,3,427.0,445.7
0,TX,4819560,FORNEY ISD,0.0765,0.03625099,0.0539,0.0345,-0.118,0.05914457,-0.0794,0.0518,-0.194,0.06897366,-0.133,0.0577,5409,3544,6,3,901.5,1181.3
0,TX,4819650,FORT BEND ISD,0.162,0.03392625,0.154,0.0324,0.115,0.05603677,0.125,0.0497,-0.0462,0.0652361,-0.0294,0.0555,35094,18180,6,3,5849.0,6060.0
0,TX,4819700,FORT WORTH ISD,-0.426,0.03384168,-0.437,0.0324,-0.553,0.05624883,-0.522,0.0498,-0.126,0.0653729,-0.085,0.0556,38125,14666,6,3,6354.2,4888.7
0,TX,4819830,FRENSHIP ISD,0.0379,0.03655435,0.0402,0.0348,0.106,0.0606204,0.0931,0.0528,0.0684,0.07052606,0.0529,0.0587,4699,2561,6,3,783.2,853.7
0,TX,4819840,FREDERICKSBURG ISD,-0.0803,0.04718279,-0.0895,0.0438,-0.0955,0.07743948,-0.0916,0.0635,-0.0152,0.09044116,-0.00208,0.0687,1370,670,6,3,228.3,223.3
0,TX,4819950,FRIENDSWOOD ISD,0.473,0.04014209,0.453,0.0379,0.416,0.0643849,0.415,0.0554,-0.0563,0.07486343,-0.0376,0.0611,2711,1467,6,3,451.8,489.0
0,TX,4820010,FRISCO ISD,0.508,0.03435753,0.503,0.0328,0.488,0.05686254,0.492,0.0502,-0.0207,0.06627374,-0.011,0.0561,28936,15863,6,3,4822.7,5287.7
0,TX,4820190,FORT STOCKTON ISD,-0.466,0.04693863,-0.458,0.0436,-0.348,0.07586919,-0.38,0.0626,0.118,0.0885136,0.0774,0.0678,1210,526,6,3,201.7,175.3
0,TX,4820220,GAINESVILLE ISD,-0.531,0.04569642,-0.514,0.0425,-0.379,0.07295701,-0.413,0.0606,0.152,0.08665178,0.101,0.067,1365,558,6,3,227.5,186.0
1,TX,4820250,GALENA PARK ISD,-0.262,0.03466104,-0.263,0.0331,-0.258,0.05744249,-0.254,0.0506,0.00395,0.06681807,0.00937,0.0565,9921,4868,6,3,1653.5,1622.7
0,TX,4820280,GALVESTON ISD,-0.154,0.03919843,-0.177,0.0371,-0.369,0.06566924,-0.313,0.0563,-0.215,0.07586476,-0.136,0.0616,2976,1362,6,3,496.0,454.0
0,TX,4820340,GARLAND ISD,-0.107,0.03393599,-0.117,0.0324,-0.192,0.05619954,-0.173,0.0498,-0.0846,0.06537155,-0.0564,0.0556,25329,11863,6,3,4221.5,3954.3
0,TX,4820500,GATESVILLE ISD,-0.197,0.04567699,-0.196,0.0426,-0.108,0.07547814,-0.136,0.0624,0.0895,0.08761378,0.0598,0.0675,1264,592,6,3,210.7,197.3
0,TX,4820600,GEORGETOWN ISD,-0.289,0.03678079,-0.289,0.0349,-0.297,0.05992751,-0.286,0.0524,-0.0077,0.06995217,0.0029,0.0583,5268,2788,6,3,878.0,929.3
0,TX,4820640,GIDDINGS ISD,-0.275,0.04732437,-0.259,0.0439,-0.173,0.07613116,-0.186,0.0627,0.102,0.08944863,0.0726,0.0683,849,455,6,3,141.5,151.7
0,TX,4820700,GILMER ISD,-0.336,0.04803112,-0.313,0.0445,-0.151,0.07407293,-0.19,0.0618,0.185,0.08579468,0.122,0.0666,1132,601,6,3,188.7,200.3
0,TX,4820850,GLEN ROSE ISD,0.158,0.0448598,0.15,0.0419,0.217,0.07652367,0.186,0.0627,0.0596,0.08830703,0.0359,0.0677,855,455,6,3,142.5,151.7
0,TX,4820960,GODLEY ISD,-0.391,0.04596016,-0.385,0.0427,-0.35,0.07214236,-0.349,0.0602,0.0407,0.08516592,0.0355,0.0663,1002,607,6,3,167.0,202.3
0,TX,4821060,GONZALES ISD,-0.402,0.04498229,-0.398,0.0421,-0.348,0.07495319,-0.355,0.0622,0.0542,0.08629916,0.0429,0.0669,1281,561,6,3,213.5,187.0
0,TX,4821150,GOOSE CREEK CISD,-0.278,0.03465912,-0.281,0.0331,-0.311,0.05736305,-0.297,0.0506,-0.0329,0.06677277,-0.0163,0.0564,10904,5486,6,3,1817.3,1828.7
